"","Region","Site","Quadrat","date_taken","annotation_status","Latitude","Longitude","Original.File.Name","Ascidians..stalked..Solitary","Ascidians..stalked.Colonial","Ascidians..Unstalked..Colonial","Ascidians..Unstalked..Solitary","Bryozoa..hard","Bryozoa..hard..encrusting","Bryozoa..Soft","Bryozoa..Soft..Foliaceous","Crustacea..Barnacles","Crustacea..Barnacles..Acorn","Echinoderms..sea.urchin..regular.urchins","Erect.coarse.branching.brown..Sargassum.sp.","Macroalgae..Articulated.calcareous..red","Macroalgae..Encrusting..brown","Macroalgae..Encrusting..red","Macroalgae..Erect.coarse.branching.brown","Macroalgae..Erect.coarse.branching.red","Macroalgae..Erect.fine.branching.brown","Macroalgae..Erect.fine.branching.green","Macroalgae..Erect.fine.branching.red","Macroalgae..Filamentous...filiform...brown","Macroalgae..Filamentous...filiform...green","Macroalgae..Filamentous...filiform...red","Macroalgae..Globose...saccate.brown","Macroalgae..Laminate..brown","Macroalgae..Laminate..brown..Zonaria.sp.","Macroalgae..Large.canopy.forming...Ecklonia","Molluscs..Gastropods","No.Data","Seagrasses..Elliptical.Leaves","Seagrasses..Strap.like.leaves","Shadow","Sponges..Erect.forms","Sponges.crusts","Substrate..Consolidated..hard..Boulders","Substrate..Consolidated..hard..Cobbles","Substrate..Consolidated..hard..Rock","Substrate..Unconsolidated...pebble.gravel","Substrate..Unconsolidated..Sand.Mud...2mm.","northing","easting","dominant","max_val"
"6159","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8911611111111,151.286213888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0153D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,6248589.90522979,341524.962741263,"Macroalgae..Large.canopy.forming...Ecklonia",92
"6160","Sydney","N.Bondi","2","2014-03-05","not_verified_by_human",33.8911611111111,151.286213888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0153D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,16,0,20,4,0,0,0,0,8,0,4,0,12,0,36,0,0,0,0,0,0,0,0,0,0,0,0,6248589.77777979,341524.855014611,"Macroalgae..Large.canopy.forming...Ecklonia",36
"6161","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8911833333333,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0154D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248587.45433084,341524.811481041,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6162","Sydney","N.Bondi","2","2014-03-05","not_verified_by_human",33.8911833333333,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0154D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,0,0,0,8,0,0,0,0,0,68,0,0,0,0,0,0,4,0,0,0,0,4,6248587.51420875,341524.714475969,"Macroalgae..Large.canopy.forming...Ecklonia",68
"6163","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8912,151.286202777778,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0155D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,8,0,0,0,0,4,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,6248585.39476116,341524.015096805,"Macroalgae..Large.canopy.forming...Ecklonia",64
"6164","Sydney","N.Bondi","2","2014-03-05","not_verified_by_human",33.8912,151.286202777778,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0155D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,8,0,0,0,60,0,0,0,0,0,0,12,0,0,0,0,8,6248585.54702569,341523.934523553,"Macroalgae..Large.canopy.forming...Ecklonia",60
"6165","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8912138888889,151.286191666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0156D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,8,0,0,0,0,4,0,0,0,4,0,48,0,0,0,0,8,0,0,0,0,0,0,0,6248583.78981419,341523.058815492,"Macroalgae..Large.canopy.forming...Ecklonia",48
"6166","Sydney","N.Bondi","2","2014-03-05","not_verified_by_human",33.8912138888889,151.286191666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0156D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,20,0,0,0,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,6248583.90880307,341522.816167139,"Macroalgae..Large.canopy.forming...Ecklonia",56
"6167","Sydney","N.Bondi","1","2014-03-05","verified_by_human",33.8912388888889,151.286183333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0157D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248581.18431072,341522.128068903,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6168","Sydney","N.Bondi","1","2014-03-05","verified_by_human",33.8912555555556,151.286169444444,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0158D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248579.3958763,341521.198806245,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6169","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8913444444444,151.286144444444,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0163D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,80,0,0,0,0,0,0,0,0,0,0,0,8,6248569.4292989,341518.979567492,"Macroalgae..Large.canopy.forming...Ecklonia",80
"6170","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8913861111111,151.286138888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0165D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,12,0,0,0,4,0,12,0,0,0,0,12,0,0,0,0,0,0,36,6248564.87512193,341518.463992601,"Substrate..Unconsolidated..Sand.Mud...2mm.",36
"6171","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8914083333333,151.286133333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0166D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,4,0,80,0,0,0,0,0,0,4,0,0,0,0,0,6248562.45269741,341518.030454285,"Macroalgae..Large.canopy.forming...Ecklonia",80
"6172","Sydney","N.Bondi","2","2014-03-05","not_verified_by_human",33.8914083333333,151.286133333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0166D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,4,0,0,0,8,0,56,0,0,0,0,0,0,0,0,0,0,0,8,6248562.45141333,341517.9721737,"Macroalgae..Large.canopy.forming...Ecklonia",56
"6173","Sydney","N.Bondi","3","2014-03-05","verified_by_human",33.8914083333333,151.286133333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0166D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,12,6248562.37218667,341518.151975162,"Macroalgae..Large.canopy.forming...Ecklonia",56
"6174","Sydney","N.Bondi","4","2014-03-05","not_verified_by_human",33.8914083333333,151.286133333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0166D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,36,0,48,0,0,0,0,4,0,0,0,0,0,0,0,6248562.47721196,341517.997415107,"Macroalgae..Large.canopy.forming...Ecklonia",48
"6175","Sydney","N.Bondi","5","2014-03-05","not_verified_by_human",33.8914083333333,151.286133333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0166D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,40,0,44,0,0,0,0,0,0,0,0,0,0,0,0,6248562.35719319,341517.979430952,"Macroalgae..Large.canopy.forming...Ecklonia",44
"6176","Sydney","N.Bondi","6","2014-03-05","not_verified_by_human",33.8914083333333,151.286133333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0166D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,6248562.17749208,341518.11822144,"Macroalgae..Large.canopy.forming...Ecklonia",84
"6177","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8914194444444,151.286122222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0167D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,4,0,0,0,24,0,28,0,0,0,0,4,0,0,0,0,0,4,0,6248561.0810491,341517.104691762,"Macroalgae..Encrusting..red",36
"6178","Sydney","N.Bondi","2","2014-03-05","verified_by_human",33.8914194444444,151.286122222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0167D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248561.04367786,341516.987415929,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6179","Sydney","N.Bondi","3","2014-03-05","verified_by_human",33.8914194444444,151.286122222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0167D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,6248561.07588429,341517.066845109,"Macroalgae..Large.canopy.forming...Ecklonia",92
"6180","Sydney","N.Bondi","4","2014-03-05","not_verified_by_human",33.8914194444444,151.286122222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0167D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,4,0,12,0,4,0,0,0,0,0,8,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,16,36,6248561.02496015,341516.981808952,"Substrate..Unconsolidated..Sand.Mud...2mm.",36
"6181","Sydney","N.Bondi","5","2014-03-05","not_verified_by_human",33.8914194444444,151.286122222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0167D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,28,0,48,0,0,0,0,4,0,0,0,0,0,4,0,6248561.06846736,341517.035085642,"Macroalgae..Large.canopy.forming...Ecklonia",48
"6182","Sydney","N.Bondi","6","2014-03-05","verified_by_human",33.8914194444444,151.286122222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0167D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248561.36607403,341516.927523216,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6183","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8915611111111,151.286191666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0168D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,28,0,52,0,0,0,0,0,0,0,0,0,0,0,0,6248545.62978912,341523.709005557,"Macroalgae..Large.canopy.forming...Ecklonia",52
"6184","Sydney","N.Bondi","2","2014-03-05","not_verified_by_human",33.8915611111111,151.286191666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0168D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,56,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6248545.57466795,341523.620481559,"Macroalgae..Filamentous...filiform...brown",56
"6185","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8915638888889,151.286194444444,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0169D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,4,0,40,0,0,0,0,0,36,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6248545.25517631,341523.926531145,"Macroalgae..Encrusting..red",40
"6186","Sydney","N.Bondi","2","2014-03-05","not_verified_by_human",33.8915666666667,151.286197222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0170D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,4,0,24,0,8,0,0,0,0,0,12,0,0,0,12,0,4,0,0,0,0,4,0,20,0,0,0,12,0,6248544.8948544,341524.159918356,"Macroalgae..Articulated.calcareous..red",24
"6187","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8915722222222,151.286194444444,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0171D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,52,0,16,0,0,0,0,4,12,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6248544.26365068,341524.188366621,"Macroalgae..Articulated.calcareous..red",52
"6188","Sydney","N.Bondi","2","2014-03-05","not_verified_by_human",33.8915722222222,151.286194444444,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0171D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,56,0,12,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6248544.39887524,341523.972589835,"Macroalgae..Articulated.calcareous..red",56
"6189","Sydney","N.Bondi","1","2014-03-05","verified_by_human",33.8915722222222,151.2862,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0172D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,4,4,0,0,0,12,0,20,0,0,0,0,4,0,0,0,0,0,0,0,6248544.09139991,341524.434136503,"Macroalgae..Articulated.calcareous..red",56
"6190","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.891575,151.286205555556,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0173D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,12,0,0,0,8,0,20,0,0,0,0,0,0,4,0,0,0,0,0,6248544.02332358,341525.111711402,"Macroalgae..Articulated.calcareous..red",56
"6191","Sydney","N.Bondi","1","2014-03-05","verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248544.58540444,341525.489644828,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6192","Sydney","N.Bondi","10","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_10.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,16,0,72,0,0,0,0,0,0,0,0,0,0,0,0,6248544.6068301,341525.518409149,"Macroalgae..Large.canopy.forming...Ecklonia",72
"6193","Sydney","N.Bondi","11","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_11.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,36,0,0,0,0,28,0,0,0,0,0,4,16,6248544.52845319,341525.42793893,"Macroalgae..Large.canopy.forming...Ecklonia",36
"6194","Sydney","N.Bondi","12","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_12.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,28,0,0,0,4,0,24,0,0,0,0,12,0,0,0,0,0,0,16,6248544.45197881,341525.496236651,"Macroalgae..Filamentous...filiform...brown",28
"6195","Sydney","N.Bondi","13","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_13.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,16,0,64,0,0,0,0,4,0,0,0,0,0,0,0,6248544.56696924,341525.727987192,"Macroalgae..Large.canopy.forming...Ecklonia",64
"6196","Sydney","N.Bondi","14","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_14.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,4,0,0,0,24,0,4,0,0,0,0,28,0,0,0,0,0,12,0,6248544.37777541,341525.501143197,"Macroalgae..Encrusting..red",28
"6197","Sydney","N.Bondi","15","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_15.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,12,6248544.70425962,341525.350476559,"Macroalgae..Large.canopy.forming...Ecklonia",72
"6198","Sydney","N.Bondi","16","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_16.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,4,40,6248544.53393509,341525.715206658,"Substrate..Unconsolidated..Sand.Mud...2mm.",40
"6199","Sydney","N.Bondi","2","2014-03-05","verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248544.50514098,341525.72791105,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6200","Sydney","N.Bondi","3","2014-03-05","verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248544.7224818,341525.448787739,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6201","Sydney","N.Bondi","4","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,84,0,0,0,0,0,0,0,0,0,0,0,0,6248544.68598171,341525.37259929,"Macroalgae..Large.canopy.forming...Ecklonia",84
"6202","Sydney","N.Bondi","5","2014-03-05","verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,4,0,0,0,0,0,0,0,6248544.52259027,341525.509504634,"Macroalgae..Large.canopy.forming...Ecklonia",96
"6203","Sydney","N.Bondi","6","2014-03-05","verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248544.65892767,341525.442197378,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6204","Sydney","N.Bondi","7","2014-03-05","verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_7.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248544.74275609,341525.528934442,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6205","Sydney","N.Bondi","8","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,40,0,0,0,0,0,0,0,0,0,0,0,44,6248544.63411201,341525.506139459,"Substrate..Unconsolidated..Sand.Mud...2mm.",44
"6206","Sydney","N.Bondi","9","2014-03-05","verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0174D.jpg_9.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248544.65931956,341525.64634853,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6207","Sydney","N.Bondi","1","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248544.63653668,341525.496129673,"Macroalgae..Large.canopy.forming...Ecklonia",100
"6208","Sydney","N.Bondi","10","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_10.jpg",0,0,0,0,0,0,0,0,0,0,8,0,0,0,40,0,0,0,0,0,36,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6248544.60016079,341525.478851691,"Macroalgae..Encrusting..red",40
"6209","Sydney","N.Bondi","11","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_11.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6248544.69061478,341525.566738925,"Macroalgae..Filamentous...filiform...brown",72
"6210","Sydney","N.Bondi","12","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_12.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,64,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6248544.59599383,341525.56366275,"Macroalgae..Encrusting..red",64
"6211","Sydney","N.Bondi","13","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_13.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,8,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,72,6248544.51233727,341525.489897698,"Substrate..Unconsolidated..Sand.Mud...2mm.",72
"6212","Sydney","N.Bondi","14","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_14.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,20,0,0,0,8,0,32,0,0,0,0,8,0,0,0,0,0,4,16,6248544.54209637,341525.773789813,"Macroalgae..Large.canopy.forming...Ecklonia",32
"6213","Sydney","N.Bondi","15","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_15.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6248544.76922991,341525.418963822,"Macroalgae..Encrusting..red",96
"6214","Sydney","N.Bondi","16","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_16.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6248544.55429482,341525.39244509,"Macroalgae..Encrusting..red",76
"6215","Sydney","N.Bondi","2","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,76,0,8,0,0,0,0,4,0,0,0,0,0,0,0,6248544.59949994,341525.355123609,"Macroalgae..Laminate..brown",76
"6216","Sydney","N.Bondi","3","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,12,0,0,0,12,0,48,0,0,0,0,12,0,0,0,0,0,0,0,6248544.51667108,341525.364078755,"Macroalgae..Large.canopy.forming...Ecklonia",48
"6217","Sydney","N.Bondi","4","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,16,0,20,0,0,0,0,0,8,0,0,0,0,0,48,0,0,0,0,4,0,0,0,0,0,4,0,6248544.56153685,341525.397085938,"Macroalgae..Large.canopy.forming...Ecklonia",48
"6218","Sydney","N.Bondi","5","2014-03-05","not_verified_by_human",33.8915694444444,151.286211111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_0175D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6248544.54461924,341525.434728794,"Macroalgae..Large.canopy.forming...Ecklonia",100
